date,trade_number_in_day,profit,points,direction,entry_hour,entry_weekday,entry_adx,entry_slope,entry_ma_distance,entry_vol_exp,entry_bb_width
2024-01-09,2,-155.0,-31.0,1,13,1,21.545402084107785,-13.504159207397606,67.06425587725244,0.5341446923597025,0.0015567086805283305
2024-01-10,1,1580.0,316.0,-1,10,2,20.264214337408525,-36.78620973022771,171.23611345991958,1.2699242226286909,0.00275129445330698
2024-01-10,2,90.0,18.0,1,17,2,21.637787439118014,36.41383533226326,152.34465867097606,0.8527472527472527,0.0019472599415552838
2024-01-11,1,1430.0,286.0,-1,12,3,23.109533708100102,57.544716480362695,327.4169611594698,0.5251360870957412,0.006827421525837219
2024-01-11,2,30.0,6.0,1,14,3,14.01225048182877,-14.081145074160304,33.46743743959814,0.9194064591213268,0.0011436334915672104
2024-01-12,1,-1795.0,-359.0,1,10,4,23.229679372956888,81.77045371758868,252.39437560594524,1.2168622338113864,0.0034629898782491645
2024-01-12,2,-425.0,-85.0,-1,13,4,29.053918849831117,-33.53676948265638,392.0433982598188,0.5554225520708642,0.00549544086710967
2024-01-15,1,-1885.0,-377.0,-1,10,0,41.43047757366215,-48.515926128719,311.65058119941386,0.836475831333562,0.003983218602325011
2024-01-15,2,30.0,6.0,1,11,0,23.752945351175903,6.384734801045852,138.08010841486976,0.6129841181387573,0.0022558942716384535
2024-01-16,1,9190.0,1838.0,-1,10,1,48.68401252006248,19.452538664307212,383.2863451334124,1.258514433992864,0.008225651098514957
2024-01-16,2,245.0,49.0,1,17,1,18.513970005032174,-30.18507515732199,37.35934824842843,1.2004069175991863,0.0021067336668046054
2024-01-17,1,1430.0,286.0,-1,10,2,31.53535886019133,-5.341999985685106,191.29866672380012,0.7281553398058253,0.004545532006135088
2024-01-17,2,120.0,24.0,1,17,2,15.754513683030481,-13.024924005236244,61.90921983055887,0.5398018448923813,0.0020280888122851098
2024-01-18,1,-3990.0,-798.0,1,10,3,27.41864024914715,-33.488139117049286,259.3811278968351,2.038388753717221,0.005367783580231079
2024-01-18,2,455.0,91.0,-1,11,3,33.27663393577495,-13.136269332724623,381.83587505001924,0.7190160832544938,0.005705929239685655
2024-01-19,1,-2705.0,-541.0,1,10,4,20.211348421131188,-37.25788510378334,90.12677851045737,1.4249525015832805,0.004133467202946921
2024-01-19,2,855.0,171.0,-1,11,4,20.696340085271633,-85.10698568529915,185.19110487788566,1.324150188846923,0.0026719338429885514
2024-01-22,1,1275.0,255.0,-1,13,0,24.648707152426294,-53.44771496162866,394.7329496771854,0.7397444519166105,0.0051619032085889254
2024-01-22,2,-460.0,-92.0,1,17,0,22.130981591560218,21.384916847920977,218.26985641793,0.6779661016949153,0.00324772357366605
2024-01-23,1,3315.0,663.0,1,10,1,34.74323263627414,-40.13146097378922,313.5734629428771,2.5470177324019345,0.005784579347657147
2024-01-23,2,940.0,188.0,-1,13,1,13.8638819070066,53.89836484112311,14.974411745439284,0.846242774566474,0.002860968081544062
2024-01-24,1,-4165.0,-833.0,1,10,2,48.74846516540155,-9.771786175348097,359.46809708239743,1.623575201556853,0.006816071472417825
2024-01-24,2,520.0,104.0,-1,12,2,35.64383332281142,-36.55630338945775,400.8700245373475,0.7099528195911031,0.005428529990809208
2024-01-25,1,1795.0,359.0,1,10,3,24.05376598352173,-51.440379545209,166.7615181808069,1.7632850241545894,0.003576242715236344
2024-01-25,2,730.0,146.0,-1,13,3,12.831804866187275,28.258329414384207,75.27141289558494,0.8304042179261863,0.0021874691381645493
2024-01-29,1,1525.0,305.0,-1,12,0,23.995627678762077,11.024121078662574,236.3345795526693,0.6657546739626082,0.004561207533788692
2024-01-29,2,-60.0,-12.0,1,16,0,16.270284546434343,-4.339567850722233,75.54874759342056,0.8767951625094481,0.0011773264874354577
2024-01-30,1,1190.0,238.0,-1,10,1,35.902373936244,-63.063669305847725,414.8405608718749,1.3176007866273352,0.005414367435979198
2024-01-30,2,-210.0,-42.0,1,14,1,23.163210919277407,-3.0482494077587035,176.57395001198165,1.1296296296296295,0.0024522238367152165
2024-01-31,1,2830.0,566.0,1,10,2,20.69707071361386,107.9300738000311,350.0416095617402,1.402439024390244,0.00438373870470162
2024-01-31,2,550.0,110.0,-1,14,2,20.719075559817018,18.234670206031296,23.22439510980621,0.9481481481481482,0.0014059124493881127
2024-02-01,1,-2160.0,-432.0,-1,13,3,20.778645160519815,-104.22210170753533,220.73064078891184,1.4520880263385894,0.003390455319177631
2024-02-01,2,515.0,103.0,1,14,3,16.155511425915822,-37.657197320921114,128.72402737895027,0.853413654618474,0.004467660955977873
2024-02-02,1,-8340.0,-1668.0,1,10,4,22.21307016136844,15.959949968470028,34.49353345949203,1.1556678244395326,0.0010630715191657935
2024-02-02,2,545.0,109.0,-1,11,4,31.20790349569004,-83.31018956337357,673.7592417465348,0.4436660828955049,0.009727320584292612
2024-02-05,1,-6845.0,-1369.0,1,10,0,25.175925266995495,48.47375704557635,309.72401943677687,1.0060017147756501,0.0038873002617607335
2024-02-05,2,455.0,91.0,-1,12,0,37.30969446567064,-51.39076081957319,557.8655281501997,0.8235528148000796,0.007333315850339557
2024-02-06,1,11685.0,2337.0,1,10,1,32.16789524755431,40.62011686951155,130.4242944268044,1.5585926141320152,0.00203656564080565
2024-02-06,2,245.0,49.0,-1,14,1,25.546422539281377,0.48828993597999215,29.14363593442249,1.2404418011894647,0.0008616631342779062
2024-02-07,1,605.0,121.0,-1,10,2,21.434294742133805,-30.220206403551856,234.64298390955082,1.3473900745692982,0.004611088460393834
2024-02-07,2,-395.0,-79.0,1,13,2,11.704400609550017,2.5205867728509475,47.774795765726594,0.8033308841538085,0.001479150586682944
2024-02-08,1,880.0,176.0,-1,10,3,20.585221640785345,27.706201853667153,90.7771883670066,1.0711043872919819,0.003142117937005419
2024-02-08,2,-730.0,-146.0,1,11,3,15.865230379564744,-21.623585541994544,6.16100883463514,1.1059262715818945,0.0017715278485636898
2024-02-09,1,-4745.0,-949.0,1,10,4,21.77004804379575,42.457398379279766,224.88469219725812,1.1448099102947458,0.0031611954445677323
2024-02-09,2,-335.0,-67.0,-1,12,4,21.400285063402407,-45.902704149484634,294.7701357830083,0.8057202650854552,0.0052597950934573
2024-02-14,1,2125.0,425.0,-1,13,2,20.907389000830165,-152.84994694957277,262.74306934449123,2.2379746835443037,0.0037102512964283
2024-02-14,2,150.0,30.0,1,18,2,18.86777204531004,24.043932428670814,55.68141314253444,0.8679927667269439,0.0011091488691132773
2024-02-15,1,-2125.0,-425.0,1,10,3,42.57397088588853,-17.243729707115563,222.30825216177618,1.9757620271759089,0.003489310790006768
2024-02-15,2,420.0,84.0,-1,11,3,22.875045431244757,-15.592714650148991,224.62914139943314,1.187515858919056,0.003224920880252795
2024-02-16,1,-2570.0,-514.0,1,10,4,38.52214218288124,55.84701031507575,283.3738635015907,2.085343228200371,0.004206150723715345
2024-02-16,2,720.0,144.0,-1,11,4,21.730910946019847,5.053066360967932,148.54559877718566,1.0817941952506596,0.004646344363647633
2024-02-19,1,-1495.0,-299.0,-1,10,0,41.01997063560674,-31.258898930362193,189.6310709452373,1.2620912022109627,0.0030483711537773513
2024-02-19,2,-90.0,-18.0,1,12,0,21.535008978807706,25.73236538877245,145.26101463547093,1.1343472750316856,0.0021573994785269233
2024-02-20,1,-5950.0,-1190.0,-1,10,1,47.2426808810376,1.5660980509710498,307.74058268000954,1.6964285714285714,0.005588408124824424
